iq	hrs	word.type	ms	male
115.8230419972	4.3191892139	exception	1046.4388761522	1
80.8856160285	4.3872386278	exception	1301.054616378	0
117.79217061	4.1323724634	exception	1158.603710468	1
109.4992918531	3.3225426335	exception	1099.0147958911	1
95.9587529781	3.9046998602	exception	1108.1634095003	1
111.1714050441	4.6565337934	exception	1116.5698841015	0
106.6694986863	4.181696249	exception	1135.9877378081	1
93.5842801851	3.0460122449	exception	1375.2252700324	1
116.4456374587	4.0733607874	exception	1093.9244520674	1
85.4611176206	4.0204327982	exception	1264.1340258051	1
115.288753528	3.7414655651	exception	1153.7969579482	1
79.9134456033	3.773076026	exception	1294.2713271865	1
102.4021750899	4.1416597664	exception	1243.5102478108	0
124.0501292676	3.9366841309	exception	1068.1887272424	1
86.8807893195	4.0213623853	exception	1191.6458499179	1
97.0804313369	4.5736419871	exception	1179.6987322869	1
113.227236379	3.5659256633	exception	1139.4473281718	1
93.56889146	4.846446873	exception	1115.2761299995	0
123.6438230438	3.8004880455	exception	1031.6038301795	1
106.383761665	4.0211821881	exception	1171.3046001691	1
95.4681366334	4.2924876717	exception	1220.5252452264	1
94.9246909037	3.9881689232	exception	1248.3537733336	1
115.5564428148	3.0037104498	exception	1166.2321392966	0
114.4705348636	3.7781513093	exception	1207.8528468397	1
125.8529068733	4.62951472	exception	1096.9688518912	1
98.6006259586	3.7940743546	exception	1237.8793559287	0
95.7312079132	4.2418878595	exception	1285.7974878316	0
106.2826894601	2.9814347461	exception	1133.2607231963	1
84.6235822538	4.2504679109	exception	1365.2923596279	0
98.4623444916	3.6729364583	exception	1229.6901443705	0
107.1463522753	4.0421132973	exception	1176.252984662	1
104.1211876671	3.8870977494	exception	1262.3592184946	1
70.4675881959	3.9350332574	exception	1234.035260053	1
92.8985055659	3.9063114917	exception	1258.2788603075	0
104.6526537854	3.5032845555	exception	1266.2941199707	1
110.5826475144	4.3448573499	exception	1203.2373786145	0
140.0674991801	3.8719108417	exception	1061.7326941644	1
108.6246051927	4.6857637566	exception	1043.1515968613	1
114.3522792296	4.0080819913	exception	1106.7826294306	0
113.2528432537	3.6014606956	exception	1185.4614116435	1
114.2226612251	4.3612611992	exception	1081.5468889655	0
111.0858949817	4.1662665033	exception	1213.8817114083	0
77.8489504479	3.7636669397	exception	1331.1268367935	1
91.797715243	3.5510834754	exception	1375.8594340912	1
96.5638156011	3.6408567666	exception	1232.9815297313	1
103.0363864202	4.451275678	exception	1168.386665332	1
61.1130044775	3.946345324	exception	1133.9001826327	0
98.055265988	4.6101378608	exception	1246.7922960427	0
103.3681953157	3.4192499901	exception	1209.216818276	1
95.1676773254	3.8149495799	exception	1227.7373291499	1
123.5720646963	4.0309617802	exception	1182.4186051295	1
93.8665653191	4.220985481	exception	1236.8904942564	0
112.9775492186	4.5412856702	exception	1185.129668437	1
84.7965215625	4.0191028149	exception	1400.5056240171	1
81.9599674305	4.2467118416	exception	1211.7322592086	1
103.6186928046	3.9079856726	exception	1090.3401846549	1
107.6002298206	4.3667026154	exception	1225.6208500639	0
81.8366749704	3.44266396	exception	1233.2611039883	0
98.4169475394	3.5482540372	exception	1140.1873395263	1
89.8873775622	3.9441963439	exception	1225.0794323921	1
73.7111387831	3.1615335945	exception	1252.5240706798	0
112.7065794741	4.375120836	exception	1150.5405856619	1
83.59653223	4.5297391705	exception	1234.8485759199	1
120.3120400573	3.919464109	exception	1132.9237343019	0
97.2161624851	5.4720208351	exception	1255.868212357	1
145.2509535841	3.5345133469	exception	1046.1865365026	0
101.3345649355	3.5036015242	exception	1329.0856456744	0
109.9129385495	4.3871508154	exception	1259.0133215403	0
103.3756551865	3.2815684044	exception	1180.9980545674	0
103.7081613933	4.3492267672	exception	1245.4623727621	0
83.2293526479	3.7220201404	exception	1211.7049065648	1
78.3622837816	4.7112831222	exception	1237.4977916755	0
104.8156879385	3.252938943	exception	1273.5620053377	0
88.6913268965	4.4998067157	exception	1218.7631536823	1
128.7038182217	4.3394812574	exception	1032.151058732	1
81.7077272956	3.9704922905	exception	1205.4666163339	1
82.5038933406	3.6761850245	exception	1184.8801511803	0
105.9111314327	3.9364888288	exception	1289.4235799307	0
81.7464475868	4.5068233852	exception	1165.1386125923	0
109.6444749242	4.3617682489	exception	1266.0253116846	1
114.9412468033	5.0763166104	exception	1110.6868368434	1
89.3383963244	4.6270907352	exception	1150.0002896959	0
93.847412816	3.6481621885	exception	1160.8429276012	0
83.538213086	3.5569743528	exception	1204.109144229	1
66.5814973559	3.673121112	exception	1284.4147633974	1
65.0247697183	3.5612677382	exception	1236.1335876949	0
104.5461001519	3.752758897	exception	1187.2548690637	0
104.2682073277	3.9127249015	exception	993.2197602433	0
100.123877799	3.59021789	exception	1181.0363161871	0
87.3200242773	4.4701400497	exception	1048.8024361882	1
76.1506071249	4.5915757668	exception	1166.4389286951	0
105.6735879462	3.9009553067	exception	1281.1601618742	0
99.8067962099	4.1681731594	exception	1196.8408928546	1
106.9910345954	3.6291375386	exception	1240.0602182635	1
77.214258757	4.6921315871	exception	1321.3535519316	1
110.9097197969	4.3235294716	exception	1164.4098140184	1
96.3131414002	4.0629804148	exception	1225.3241924195	0
90.657202284	4.03565343	exception	1266.283982068	1
93.9460863086	4.1524737818	exception	1231.5777028498	1
97.5309448883	3.742017138	exception	1137.2534794892	0
119.7322940049	3.4617256231	exception	1068.7615213986	0
98.806498836	4.5725765884	exception	1286.7847356647	1
72.0022017176	3.6790769882	exception	1163.6174769978	1
86.3838302759	4.2734555826	exception	1224.6707101793	1
104.7313779917	2.8645810405	exception	1255.7889648222	1
93.200826788	3.5608826755	exception	1284.143516317	0
107.1280860692	4.653615568	exception	1110.2895902296	0
100.4099434667	3.5186997575	exception	1305.6602886453	0
104.8002551793	3.4009169974	exception	1153.5571143352	0
102.1879140818	4.9064804148	exception	1042.5232790123	1
100.7383110034	4.263770887	exception	1185.8547846686	0
84.4163864364	4.7280949783	exception	1058.9908795235	1
80.9979439979	4.242236764	exception	1156.1560316268	1
103.1237773011	5.4285336614	exception	1136.5134175191	1
97.750719514	3.3850182891	exception	1190.1735223407	0
114.1449062517	4.774945962	exception	1124.3125686562	0
119.8644649412	4.3863386479	exception	1157.2441701134	1
83.5117869326	3.7402434561	exception	1190.0810860368	0
96.8624504045	3.8243077818	exception	1236.9071080899	1
89.2398022584	4.1485701733	exception	1274.2040520238	0
76.5608284918	4.1254717938	exception	1245.1488739464	1
96.4359270402	4.5809611579	exception	1114.3066968836	0
104.0747868806	4.3733483966	exception	1295.7452074117	1
112.4063396002	4.6289066647	exception	984.9922947642	0
104.8628085713	3.9094092706	exception	1169.5584396556	0
102.9380589383	4.6015645696	exception	1139.9456531208	0
114.6005315949	3.3805924954	exception	1197.4919652822	1
107.4167822119	3.1664199823	exception	1294.3525600083	0
95.2391263643	4.7827985123	exception	1165.7928592839	1
118.6750319477	4.1799440857	exception	1202.5194491272	0
105.7451596383	4.018561906	exception	1169.736756236	1
110.5929402417	3.8732377236	exception	1241.9838793935	1
97.97918024	4.7309916154	exception	1257.1240934326	0
88.9713293471	3.422402646	exception	1236.9102418101	1
108.0358994592	4.363378684	exception	1255.6713747496	0
115.8170361912	4.6436148561	exception	1169.2187445266	1
92.3856133268	4.1875814449	exception	1147.6010994907	1
92.4327259554	4.587032274	exception	1189.5993590229	0
112.1572808709	3.7910522423	exception	1165.947899005	1
110.4695943772	3.937801018	exception	1183.8608283132	0
131.0559695807	3.0421363233	exception	1149.9816168876	1
106.4402356026	4.7549870085	exception	1066.2967794304	0
97.5871423386	3.3170917264	exception	1329.3486671334	0
108.7716894913	4.734953162	exception	982.5893609763	1
92.0233674935	3.3147817367	exception	1297.9090539441	1
145.2194323932	4.2622032154	exception	1017.3003987839	1
96.6901136437	4.1349975507	exception	1281.363649826	0
85.4718593825	3.8156668382	exception	1077.2809133517	1
127.7044193295	4.2682459572	exception	1170.6522166311	1
116.2975539549	3.7746213496	exception	1027.7109204559	1
88.4733414965	3.8242773094	exception	1310.1754059772	1
94.6123523407	3.7756131604	exception	1217.4175758838	1
127.938668252	3.3821010088	exception	1218.7638645579	0
97.5544101523	3.4938342934	exception	1276.3000312296	1
102.7704528172	3.344520289	exception	1231.6649933004	0
91.4896005867	3.003065945	exception	1313.4228112262	0
107.6133714481	4.1291933289	exception	1287.1551087818	0
94.5119500886	4.167908247	exception	1210.8385185274	1
91.4755504173	4.4431900607	exception	1105.1718196795	0
116.8840959952	4.2243138739	exception	1286.6177938651	0
124.9015366432	3.3332962937	exception	1154.2117649887	0
75.1507044847	3.6160315593	exception	1108.6470417632	1
98.814000691	4.2656097295	exception	1218.4223829625	1
100.0594943951	3.684118333	exception	1127.7220546479	0
102.0837358863	4.2617106961	exception	1091.0049315843	1
112.0582040657	3.8825654575	exception	1233.6091607476	0
122.411521766	3.9270518958	exception	1113.0252310394	1
111.2210104204	4.2012169007	exception	1187.4683477665	1
101.236590442	3.9528889263	exception	1113.8174724251	0
89.694476806	3.0729017332	exception	1302.62939368	1
93.357516297	3.3239700235	exception	1210.2949883248	0
75.335078314	3.7603818924	exception	1261.3708938811	1
109.2301454713	4.3967988608	exception	1203.5316436567	1
103.1774273159	3.5483203617	exception	1174.3641220528	0
95.2210657351	4.4295190066	exception	1244.6619241722	1
87.3937882043	4.1783090361	exception	1197.2838071403	0
100.9871985918	3.5835677118	exception	1197.9431279571	0
97.4446049711	3.5366404711	exception	1208.348104824	0
90.4579890541	4.8787066396	exception	1142.7283075168	1
114.9559978797	3.1140367549	exception	1211.1654861872	1
84.6659293768	4.0001279387	exception	1229.0676994078	1
116.4454415982	4.1349899332	exception	1125.3540742388	0
114.0785330933	4.3920716972	exception	1223.8159020941	1
72.6927749743	3.5659817969	exception	1271.726356728	0
124.536819635	3.9435420655	exception	1150.3160097732	0
120.2524793918	3.5811239279	exception	1125.3769450365	0
84.1235462309	4.7649779788	exception	1137.2672586172	0
120.2539529883	3.6540625482	exception	1122.0609660913	1
109.7650946857	4.4424876592	exception	1068.7994601995	0
81.2934776388	4.0526336505	exception	1227.7209241008	1
96.9514274857	4.4921474609	exception	1211.8830858627	0
72.2013589021	4.5204134932	exception	1217.3818083569	0
101.3803631997	4.5009442485	exception	1152.0521466924	1
92.6402680129	4.1396738243	exception	1266.650590619	1
100.1981918764	4.3475235888	exception	1138.4566433015	0
104.9121816222	4.1326453606	exception	1285.9211829072	0
104.0586160112	4.2360914056	exception	1202.2631502023	0
114.1786716957	4.1128731167	exception	1083.8060119284	1
111.5664809152	4.6084470604	exception	1174.8499508814	1
89.3627797398	4.1492474281	exception	1307.1312203383	0
106.5693165602	3.7957011512	exception	1149.7999463238	0
102.3156494881	3.9723338231	exception	1191.132736054	1
90.7970160813	4.0268569286	exception	1187.1504584948	0
90.0207358485	3.4406832305	exception	1121.0455337929	1
121.3008391414	4.3038780523	exception	1123.9078790219	1
109.6354006394	4.0364969466	exception	1156.8602322727	0
99.9056363835	3.913405507	exception	1109.6928283504	1
97.9741712265	4.3133007044	exception	1015.917421175	1
88.3814548496	4.3177540676	exception	1109.2681281716	0
99.9210349259	3.2225583728	exception	1250.9807186663	1
77.2838600158	3.9671216152	exception	1144.1749911181	0
999	4.0066363738	exception	1292.9316301332	0
113.393341832	4.7654562039	exception	1216.8402350346	1
127.4341968072	4.1138306315	exception	1144.3428860829	1
81.2509373522	3.9756598051	exception	1238.4582112305	0
84.0956370407	3.899869274	exception	1253.3060108051	1
105.4498027278	4.0128130439	exception	1086.9479812956	1
95.4854888094	3.972918501	exception	1178.3879735435	1
103.5893328204	4.4469261454	exception	1274.8919228331	1
71.4300208752	3.6845696097	exception	1163.5827018048	0
113.3907387771	3.7291701753	exception	1177.4962502653	1
74.267372042	3.6545365661	exception	1241.4765170789	1
107.5255215428	4.3941819266	exception	1163.567677016	1
106.9867881554	3.559610717	exception	1183.268546279	1
93.6536559106	3.9228609676	exception	1209.7638891646	0
100.9457225753	3.1591827609	exception	1309.2415720333	1
109.6354006394	4.0052783353	exception	1240.9418316742	1
97.8778501437	4.0354380014	exception	1141.5256001548	1
69.7669172516	4.6566096498	exception	1181.1104369917	1
109.3595060535	4.748705304	exception	1160.8009245785	0
99.2194532737	4.3663059984	exception	1123.4507667138	0
67.6632774887	3.3655229522	exception	1251.8032387888	1
92.6349887842	3.9101250579	exception	1256.0885681336	1
82.6300425253	3.8225764567	exception	1151.9867434565	0
114.1645885994	4.2427809	exception	1139.39167801	1
81.1757580808	4.5374926208	exception	1148.6285142224	1
112.6810903012	3.5850047027	exception	1215.3884318239	1
117.9316695833	4.2923481286	exception	985.1834697783	0
98.4861279214	3.7837064586	exception	1259.5291370066	1
106.5921918191	5.0764832652	exception	1234.9813948632	1
125.653595102	3.8756394623	exception	1212.9359545506	1
89.2688732117	3.7710253885	exception	1181.003457941	1
121.8038411492	3.7708543626	exception	1125.8594115814	1
79.1681012762	4.3716322171	exception	1236.4602595037	1
109.0877987094	4.2308711233	exception	1114.6836933765	0
91.8621302599	4.646081865	exception	1253.6479007301	1
93.876591994	3.9708577301	exception	1087.9921179425	1
102.9892989641	4.1237627703	exception	1170.7834114733	0
86.7465069612	3.3507599598	exception	1175.727617691	1
68.1455726996	3.8905612901	exception	1199.9811451248	0
120.4984569818	4.5285467257	exception	941.9611683557	0
98.7611373812	4.0090074571	exception	1360.5784052523	1
90.4726944555	3.8547368934	exception	1234.8333329731	1
122.1327323528	4.3784767018	exception	953.9084679644	1
68.8017632115	4.7695861395	exception	1215.3996802757	0
106.0561144379	3.8724130983	exception	1293.4976029904	1
117.1851014788	4.1556736954	exception	1070.4681983082	1
111.1077555736	4.6292348981	exception	1168.2484760229	1
88.9447981743	3.6320410502	exception	1161.413530934	1
122.3641091497	4.3424942311	exception	1103.9803849476	1
95.8022176803	3.6977476993	exception	1224.0321433546	1
97.8181292383	4.017536191	exception	1211.4423952858	0
105.4808896111	4.5173101287	exception	1143.7916205967	0
84.3967901895	4.077572702	exception	1151.1045024738	1
102.4510150442	3.0151164865	exception	1247.7691566734	1
115.7266680177	2.9198365172	exception	1217.4161371861	1
85.5408950686	4.7319679308	exception	1114.4469023579	1
108.23415017	4.0335769113	exception	1183.8012530311	0
98.6139285255	4.061275044	exception	1046.2847855154	0
95.8411431543	3.7170829232	exception	1247.4538816192	0
100.4246609929	3.9688279279	exception	1189.7985398452	0
90.0132110968	3.5432732697	exception	1270.759421451	0
127.0441772026	4.1927519939	exception	1197.4506038926	1
114.0765360411	3.9386316772	exception	1187.052436599	0
112.2341889093	4.8463857629	exception	1169.8034541819	0
92.9240865022	4.2997406612	exception	1210.5179036177	1
113.7490601177	4.1018696652	exception	1149.9989013815	1
115.0977246892	3.8031233175	exception	1132.10677691	0
109.0877987094	4.269353629	exception	1052.3732515837	0
99.7839815783	3.4439046467	exception	1268.8301742594	1
82.4334019208	3.2223233689	exception	1341.2053146338	1
88.1016610577	4.9026111581	exception	1138.93625923	0
112.1575909254	4.3821502513	exception	1184.9072794669	1
110.4890690783	3.0711721571	exception	1239.887177831	0
86.7996470274	4.135788667	exception	1237.0053471406	0
61.3350673257	4.3652574792	exception	1309.2811186433	1
87.40521521	3.9269952961	exception	1173.331955541	0
86.8852202602	4.4457439319	exception	1233.1693631856	0
87.7550771966	4.0830044023	exception	1186.2845351888	0
98.7771559402	4.1753642891	exception	1201.0465046943	1
109.3142710384	4.1342184678	exception	1357.7542228398	1
112.7534260843	3.7258191657	exception	1147.4568598631	1
111.1083522285	3.4766789226	exception	1255.889092687	0
85.1675634674	4.1604991406	exception	1178.7718837557	0
101.2318013246	4.6855580319	exception	1196.9737601906	1
108.2519257812	4.4352267124	exception	1058.9137589913	0
99.4892954721	5.2135625514	exception	1039.8615101282	1
102.9496114375	4.151250275	exception	1126.8586919257	1
105.0273969586	4.2786199293	exception	1295.9313587071	1
125.7638261187	5.0458744147	exception	1128.8077787109	0
102.078991225	4.2588691564	exception	1090.3385584928	0
112.5189849436	3.8223126209	exception	1130.598784141	1
92.8196820077	3.090948967	exception	1350.63374992	1
114.3074204117	3.4989818097	exception	1185.603797142	0
88.8077501224	3.2779253405	exception	1284.6637675681	1
83.9956864399	4.1090938704	exception	1163.6109791494	0
98.7390652841	4.5483814725	exception	1056.4374475811	1
98.2277396334	3.600813167	exception	1208.4643871362	1
90.4559982465	3.9152077025	exception	1196.56459062	1
121.3510639497	4.4821914133	exception	1282.050474601	1
100.4160605099	3.4136863135	exception	1410.5514567981	1
88.3618530753	5.0260239785	exception	1253.8778002898	1
93.3042889156	3.8349989635	exception	1304.1002138047	0
134.0274040243	4.193761585	exception	1046.7505242747	1
86.8309998304	3.5524564806	exception	1168.9960998624	1
95.3950674822	4.5354433418	exception	1210.0891295173	0
103.8089370198	4.1528029422	exception	1119.0725375623	1
96.0201980361	3.9736888856	exception	1289.4218186885	0
121.8568459425	3.4944725731	exception	1091.4636266188	0
94.7530381966	4.4323511379	exception	1172.8287115665	0
118.6174041645	4.345807321	exception	992.4145031839	1
93.3541270495	4.0102541299	exception	1095.8156264058	1
114.1653267289	3.9969250618	exception	1249.2124478627	1
88.8945929015	4.6323327555	exception	1279.2413590228	1
90.4510975586	4.5621713893	exception	1195.3813906909	0
102.1598952571	3.8781922015	exception	1137.7535355698	1
91.4148786138	3.8556639778	exception	1151.8886758003	1
109.4377816796	4.1394486506	exception	1252.0637704465	1
104.7430679893	4.2165589322	exception	1251.6748709026	1
108.6553068669	4.4424026578	exception	1108.5078176984	0
101.3618566064	4.434917288	exception	1126.8736617586	0
98.1792659289	3.5880337747	exception	1299.7809049444	1
125.8595537953	3.3713426638	exception	1233.9305392425	0
100.0563295702	4.4756463391	exception	1252.5528884385	1
111.9595838255	3.4040325382	exception	1227.0319501789	0
131.1607637905	3.9061290938	exception	1129.4613592301	0
98.1822175939	3.8597789898	exception	1164.2950590756	1
97.041193242	3.7515865861	exception	1181.9127142089	1
107.6180935801	3.9894140876	exception	1134.4306334888	0
83.324928909	5.1900331229	exception	1160.2954224789	0
109.4612754886	3.2747672193	exception	1217.9914926292	1
132.8766164557	4.7365182992	exception	1015.6407715937	0
118.4423224441	4.4548591812	exception	1271.6973555166	0
127.6982595262	4.845116317	exception	1061.8856370266	1
97.8978832534	4.4660933233	exception	1135.5069852361	0
99.8827408358	3.5762847364	exception	1242.4962049805	1
76.512286141	3.5091059456	exception	1416.4547118363	0
95.6841981625	3.4477140416	exception	1177.104042337	0
85.6140088532	3.6006318454	exception	1296.0067441921	1
131.7420547817	3.5486980518	exception	1095.7339306966	0
99.6838056602	3.5163174095	exception	1188.6542425527	0
90.8795102211	3.8441426838	exception	1174.5621197267	0
109.8190980113	3.380440495	exception	1151.3171820877	1
114.6618164627	2.4236481557	exception	1323.1284533835	1
106.2961068085	4.2982281005	exception	1265.9585068042	0
94.570523542	3.8411268019	exception	1383.6558082578	1
97.2148433469	3.7444687455	exception	1189.851772097	1
127.7084050005	3.28230101	exception	1285.6209800624	0
80.4575231205	3.5278935816	exception	1144.344701875	0
76.180154763	5.0254263574	exception	1233.82514034	0
84.6304402392	5.3746832209	exception	1248.3905242237	0
83.7476297825	4.4632770284	exception	1240.9667030983	1
54.5040096444	4.2490354333	exception	1250.4458469579	1
97.9520470876	4.0373862935	exception	1169.7231802222	0
80.4707528216	3.8051172287	exception	1261.4768578249	1
105.4407549491	4.0971006178	exception	1118.0910240931	1
94.2781708738	4.5807273803	exception	1123.8799510125	0
114.1407776701	3.8879796756	exception	1327.346164442	1
103.004810566	4.233574509	exception	1207.225416872	1
116.9936075708	3.6571090387	exception	1116.6995402711	0
119.5670762633	4.0416924965	exception	1207.4881744383	1
112.004610471	4.551194788	exception	1198.0050291938	1
93.2656268588	3.8778271081	exception	1127.9627917538	1
80.7894901478	4.3727325747	exception	1212.1375535268	1
116.8373868184	3.0358326246	exception	1168.1827832911	0
82.8527336306	3.6343600169	exception	1446.9828057591	1
95.7001994909	4.1981604225	exception	1293.6055027329	0
99.9491800871	3.496077528	exception	1172.0211792884	1
90.4387951495	4.4442806047	exception	1235.4395560614	1
99.1507969902	2.6816455976	exception	1274.947054495	1
97.3672310655	3.8543522696	exception	1277.1236570229	0
107.0294090813	4.334871324	exception	1152.6044166446	0
98.8211553595	3.3991062892	exception	1293.6188399671	0
100.8213787709	3.536515469	exception	1265.3089257222	1
112.1681551716	3.4082108007	exception	1215.7069786745	1
128.2134044616	4.2195519535	exception	1125.1067289181	1
105.1854761551	3.4369258831	exception	1251.6401936145	0
64.8508962151	4.3622519182	exception	1209.7397095307	1
74.6582687075	3.4409028128	exception	1272.5444706507	0
94.7660313046	3.9976792921	exception	1371.6038649453	0
126.6612222148	3.1175626548	exception	1148.7555499966	0
111.3896214052	3.0271690669	exception	1249.3339559061	1
113.8847196011	4.9967963415	exception	1026.25746728	0
99.4708866823	3.8887286768	exception	1151.8131669039	1
99.8341681403	3.4767112402	exception	1177.7150376958	1
106.0890561245	4.2920949031	exception	1222.612779263	1
103.6304555235	3.7801664556	exception	1232.1836985932	0
125.9715986295	4.2220372893	exception	1222.0921371485	0
100.251306054	4.1565933724	exception	1168.1487510321	1
123.8013564505	3.6280034482	exception	1217.6807409887	1
101.6731325092	3.0840913538	exception	1249.4932318669	0
99.4368738043	3.9728287728	exception	1208.980255853	1
110.0593342154	3.5076950288	exception	1174.557710631	1
79.6874660633	3.4965037283	exception	1172.0153123384	1
111.9462774638	4.0150933359	exception	1093.7677248523	0
93.5866538165	3.276273578	exception	1261.5890928498	0
95.2409936915	3.8740669538	exception	1202.5982823841	0
103.2919483541	3.3858366016	exception	1226.6867510101	1
149.8118553367	4.0978755101	exception	1115.2892805955	0
102.9100147853	3.9853019775	exception	1160.5302841279	1
108.9109284047	3.4447946763	exception	1179.5338368828	0
94.5190888549	4.6052994939	exception	1187.4827100286	0
85.6840321312	3.6092639634	exception	1319.3337123285	0
115.0723014977	3.1826659647	exception	1247.0496308905	1
106.2015577667	4.1497420934	exception	1156.47886122	1
110.8875218046	3.470386756	exception	1160.1988020648	1
97.9780402417	3.7609676448	exception	1161.5216317929	0
96.1929035336	3.9582228471	exception	1273.7323796589	0
96.587014446	4.098060034	exception	1250.1203989651	1
117.1601325534	4.1173018686	exception	1129.4405148563	1
123.0128402645	4.6015865349	exception	1066.2120717899	0
118.0291569802	4.5653130441	exception	1233.0553639548	0
113.8369574452	4.3819749817	exception	1052.8590903578	1
103.1250552063	3.9964321447	exception	1165.0465474611	0
111.8766720711	4.1616113399	exception	1084.3203216823	0
98.8444385499	3.9623495456	exception	1211.4222630179	0
127.7178346579	3.9543641937	exception	1080.9524725639	0
114.5898689686	4.4518329705	exception	1221.815169305	0
134.3431261682	4.314397499	exception	1126.0318725866	0
90.2530196364	4.6513186555	exception	1115.5736749023	1
102.1783627214	3.2246653343	exception	1202.5414490378	1
110.3863870788	4.1330353912	exception	1131.540717236	0
92.6719366539	4.3696319414	exception	1202.8456686204	0
124.7992876654	4.5258127156	exception	1057.9954637081	1
96.6887479708	3.4889747004	exception	1329.6616705897	0
81.9721869546	3.7555921536	exception	1299.9185542993	0
99.0847510653	4.4025850778	exception	1221.5443100458	1
110.6526284716	4.6153603819	exception	1268.6027752429	1
88.8588645608	3.972759049	exception	1249.654345879	1
86.3893064541	4.1608936191	exception	1124.9514632483	1
87.6012846725	4.0873266656	exception	1195.4550016719	1
109.9543673819	3.6605060098	exception	1186.2887591828	1
91.9584911888	4.0814387362	exception	1018.9148862809	1
99.1052043608	3.3660681781	exception	1139.2801859445	0
123.3617595872	3.5050109414	exception	1082.5607006657	0
75.2984494382	3.9241594466	exception	1243.4802064795	0
81.3270335647	3.4325425402	exception	1180.6677313234	1
102.0106074179	3.6883268643	exception	1218.3262347289	0
107.2837368886	4.1670592099	exception	1237.1410107118	0
84.5430641334	3.9133011769	exception	1285.4646827557	1
118.514405371	4.7179040011	exception	1080.0735596212	1
94.726074553	2.9822538485	exception	1221.9988940858	1
98.2257045416	4.8321914473	exception	1238.1032610747	1
118.9920628688	3.3103652022	exception	1192.7942613149	1
115.2937927545	4.0738443422	exception	1129.0945741126	1
98.5822487212	3.2357609422	exception	1323.9547600168	1
113.6004761788	3.840076126	exception	1175.8546756326	0
83.5888240055	4.0926631642	exception	1265.5691088021	0
116.9133935297	4.5818231762	exception	1144.2573348711	0
103.9332039532	3.8839316441	exception	1048.0901699573	1
110.4635671703	3.6373547308	exception	1206.4476653292	0
86.6000593046	3.6934091654	exception	1225.9963200905	0
101.5751687537	3.7122579812	exception	1264.4517607429	0
109.3176935275	3.3443717453	exception	1228.2206662497	0
86.4890652391	5.0283674916	exception	1113.0039523517	0
100.9127067355	2.7162442303	exception	1296.6328669575	0
126.0745450354	4.3320233708	exception	1070.4423483045	0
111.4909511152	3.9058371507	exception	1260.7325934349	1
97.7179901683	3.3869216973	exception	1335.8481817416	1
103.7685351789	4.2786265871	exception	1126.2457420125	0
99.5590616018	4.1025603586	exception	1133.4862290161	1
109.4674742933	3.233403272	exception	1202.6478162025	0
96.3348007895	3.4689085565	exception	1141.4683667231	1
72.8563702975	3.6018228024	exception	1320.6606561377	0
121.5269947062	4.1025479933	exception	1167.3702199741	1
111.221619953	3.1350613937	exception	1189.2463496155	0
100.0165464618	3.6830667366	exception	1306.7522675748	1
111.2828918823	4.9063973803	exception	1094.817234036	1
114.4157940081	3.5597417376	exception	1095.9677755723	1
91.3422572521	3.3767071537	exception	1233.6135738709	1
120.6778655997	3.7306999582	exception	1155.8792462849	0
103.5941748825	4.5258594761	exception	1115.7517997546	0
102.8240045713	4.1992485292	exception	1190.059351667	1
102.1488979199	3.41184213	exception	1220.4165687104	1
108.2259819558	4.2567303099	exception	1195.6928818206	1
92.982891867	3.5457926357	exception	1269.4301588826	0
95.8316044756	3.1702354689	exception	1298.9450660712	0
103.5537934445	4.2878202532	exception	1213.0656642932	1
111.7201206307	3.6404516113	exception	1144.1690193541	0
107.9100214299	4.243298574	exception	1249.8434913484	0
99.8469487913	4.3609272795	exception	1207.5093307436	1
87.9735905195	4.3679868219	exception	1195.5865862655	1
105.6807935488	3.2562898285	exception	1210.5775664045	0
126.1589301648	4.076023558	exception	1130.5708223209	1
107.7920725049	3.5703984101	exception	1364.095355658	1
101.2291286871	3.7659971764	exception	1201.2714832422	1
136.0926422895	4.0883237906	exception	1174.6972185788	0
96.8066965185	3.4354473615	exception	1255.1825111187	0
112.5779600975	4.2764477893	exception	1143.6395362717	0
106.088369769	4.334512227	exception	1112.460742343	1
103.5476015507	4.1894969598	exception	1204.4539139698	1
78.0875933696	3.8300880557	exception	1252.8859520081	0
68.0484250347	3.7806942031	exception	1357.2048121103	1
100.8594219244	4.330796228	exception	1233.5797382443	1
129.7982698159	4.2801532288	exception	1227.3690344463	1
110.162445819	3.8337956733	exception	1249.427285777	1
85.3637587807	3.2545821498	exception	1247.6536551676	1
87.814292991	3.6502803592	exception	1361.3055096849	1
109.0111872677	2.8018203241	exception	1177.0234292851	0
88.4288076697	3.9713835004	exception	1188.847691048	1
88.0955321017	4.2882779892	exception	1246.1179264789	0
94.8264862265	4.3435901659	exception	1182.8110557893	0
107.0947465879	4.1299587404	exception	1164.8870306305	0
108.8567961569	3.6900350839	exception	1292.9067709749	0
87.6238733692	4.7514204228	exception	1195.884456349	1
101.6274290367	3.8747309283	exception	1234.8464361695	0
111.5305351099	4.8853998479	exception	1298.9428249953	1
124.2699774255	3.7152643664	exception	1126.5879478232	1
97.2518549994	3.0942876163	exception	1244.073946934	1
102.0607154257	4.7319771369	exception	1102.6350675655	0
99.4305755901	3.6986897015	exception	1256.4981242011	0
110.3581883861	3.4318531586	exception	1065.7577842228	0
100.0051906259	3.6460005278	exception	1272.9771682039	0
58.7773169968	3.8909651584	exception	1361.8091851848	0
